130,Bryan Zaragoza 23/24,Granada,22,0.891,0.925,0.693,0.425,0.425,0.773,0.961,1846
131,Rubén Sobrino 23/24,Cádiz,31,0.27,0.242,0,0.1,0.172,0.206,0.11,1821
132,J. Musiala 23/24,Bayern München,21,0.884,0.938,0.966,0.657,0.628,0.829,0.92,1815
133,J. Ikoné 23/24,Fiorentina,26,0.567,0.469,0.399,0.528,0.172,0.159,0.368,1803
134,M. Bero 23/24,Bochum,28,0.061,0.012,0.087,0.069,0.172,0.317,0.015,1799
135,J. Doku 23/24,Man City,21,1,1,0.399,0.786,0.917,0.966,0.997,1791
136,Álex Berenguer 23/24,Athletic Bilbao,28,0.561,0.587,0.798,0.716,0.425,0.206,0.662,1791
137,D. Doué 23/24,Rennes,18,0.788,0.961,0.585,0.324,0.628,0.536,0.956,1785
138,B. Barcola 23/24,PSG,21,0.914,0.845,0.585,0.765,0.858,0.548,0.742,1777
139,J. Le Douaron 23/24,Brest,26,0.368,0.654,0.585,0.631,0,0.056,0.592,1768
140,M. Mudryk 23/24,Chelsea,23,0.896,0.791,0.713,0.693,0.172,0.744,0.706,1765
141,L. Ramazani 23/24,Almería,23,0.695,0.672,0.399,0.657,0.78,0.226,0.551,1746
142,Jorge de Frutos 23/24,Rayo Vallecano,27,0.353,0.25,0.257,0.188,0,0.296,0.26,1745
143,F. Gelli 23/24,Frosinone,27,0.311,0.201,0,0.123,0,0.226,0.123,1742
144,M. Akliouche 23/24,Monaco,22,0.402,0.314,0.902,0.832,0.876,0.974,0.492,1739
145,E. Sabbi 23/24,Le Havre,26,0.149,0.458,0.438,0.6,0,0.072,0.309,1739
146,T. Müller 23/24,Bayern München,34,0.247,0.072,0.608,0.904,0.953,0.992,0.286,1734
147,Suso 23/24,Sevilla,30,0.355,0.711,0.087,0.255,0.876,0.886,0.786,1729
148,L. Blas 23/24,Rennes,26,0.518,0.564,0.438,0.657,0.172,0.242,0.515,1718
149,A. Dønnum 23/24,Toulouse,26,0.719,0.698,0,0.082,0.425,0.567,0.626,1718
150,L. Nego 23/24,Le Havre,33,0.206,0.136,0,0.03,0.466,0.123,0.162,1714
151,J. Leweling 23/24,Stuttgart,23,0.731,0.523,0.608,0.734,0.662,0.641,0.615,1707
152,Pedro Neto 23/24,Wolverhampton,24,0.922,0.822,0.286,0.734,0.992,0.78,0.881,1704
153,Rubén García 23/24,Osasuna,30,0.056,0.185,0.438,0.556,0.466,0.641,0.286,1702
154,João Félix 23/24,Barcelona,24,0.688,0.731,0.914,0.938,0.78,0.654,0.77,1698
155,Toni Lato 23/24,Mallorca,26,0.087,0.074,0,0.02,0.172,0.317,0.09,1697
156,Rodrigo Riquelme 23/24,Atlético Madrid,24,0.863,0.698,0.438,0.474,0.891,0.654,0.677,1692
157,Brahim Diaz 23/24,Real Madrid,24,0.773,0.878,0.948,0.847,0.891,0.84,0.884,1685
158,Ilias Akhomach 23/24,Villarreal,20,0.78,0.922,0.286,0.324,0.466,0.654,0.829,1684
159,K. Mitoma 23/24,Brighton,26,0.989,0.858,0.438,0.6,0.466,0.847,0.863,1673
160,T. Le Bris 23/24,Lorient,21,0.497,0.17,0,0.038,0.466,0.131,0.054,1666
161,Jonathan Viera 23/24,Almería,34,0.667,0.105,0,0.693,0.804,0.597,0.108,1663
162,M. Reus 23/24,Borussia Dortmund,34,0.157,0.015,0.845,0.914,0.891,0.523,0.085,1653
163,K. Lewis-Potter 23/24,Brentford,23,0.677,0.484,0.438,0.914,0.172,0.353,0.515,1652
164,R. Cabella 23/24,Lille,34,0.703,0.502,0.286,0.809,0.662,0.672,0.463,1649
165,K. Paredes 23/24,Wolfsburg,21,0.208,0.463,0.438,0.231,0,0.19,0.345,1642
166,B. De Cordova-Reid 23/24,Fulham,31,0.208,0.041,0.845,0.489,0.466,0.536,0.046,1632
167,David Pereira da Costa 23/24,Lens,23,0.389,0.213,0.628,0.425,0.466,0.458,0.268,1625
168,O. Dembélé 23/24,PSG,27,0.997,0.994,0.497,0.847,0.966,1,0.994,1618
169,M. Mehlem 23/24,Darmstadt 98,26,0.226,0.139,0.497,0.069,0.216,0.371,0.1,1611
170,B. Gruda 23/24,Mainz 05,19,0.963,0.976,0.628,0.765,0.695,0.951,0.951,1607
171,P. Billing 23/24,Bournemouth,27,0.134,0.118,0.286,0.373,0.466,0.193,0.128,1604
172,R. Faivre 23/24,Lorient,25,0.85,0.737,0.765,0.152,0.216,0.474,0.528,1598
173,G. Kastanos 23/24,Salernitana,26,0.064,0.208,0.497,0.301,0,0.193,0.154,1590
174,B. Osborn 23/24,Sheffield United,29,0.036,0.023,0,0.002,0.466,0.046,0.012,1581
175,I. Sarr 23/24,Olympique Marseille,26,0.646,0.476,0.497,0.528,0.466,0.78,0.386,1576
176,Lee Kang-In 23/24,PSG,23,0.394,0.592,0.497,0.188,0.466,0.278,0.577,1573
177,Antonio Sánchez 23/24,Mallorca,27,0.219,0.146,0.497,0.082,0.216,0.278,0.139,1565
178,Ander Barrenetxea 23/24,Real Sociedad,22,0.659,0.806,0.659,0.453,0.216,0.494,0.796,1558
179,Dani Olmo 23/24,RB Leipzig,26,0.603,0.523,0.659,0.556,0.824,0.729,0.564,1554
180,D. Berardi 23/24,Sassuolo,29,0.44,0.42,0.659,0.956,0.695,0.809,0.719,1548
181,F. Buonanotte 23/24,Brighton,19,0.103,0.278,0.53,0.231,0.216,0.154,0.146,1538
182,Ó. Trejo 23/24,Rayo Vallecano,36,0.128,0.448,0,0.038,0,0.396,0.381,1536
183,Raphinha 23/24,Barcelona,27,0.662,0.5,0.786,0.951,0.987,0.886,0.628,1534
184,N. Ngoumou 23/24,Borussia M'gladbach,24,0.677,0.636,0.786,0.716,0.216,0.507,0.628,1532
185,J. Schlupp 23/24,Crystal Palace,31,0.113,0.17,0.311,0.1,0.51,0.048,0.139,1526
186,Antony 23/24,Man United,24,0.775,0.623,0.108,0.693,0.216,0.744,0.685,1515
187,A. Fulgini 23/24,Lens,27,0.363,0.118,0.108,0.734,0.51,0.226,0.216,1514
188,Portu 23/24,Girona,32,0.42,0.064,0.945,0.453,0.917,0.523,0.077,1505
189,K. Nakamura 23/24,Reims,23,0.445,0.61,0.693,0.396,0.216,0.417,0.605,1501
190,C. Sabaly 23/24,Metz,25,0.448,0.621,0.53,0.038,0,0.01,0.427,1495
191,Álex Sola 23/24,Deportivo Alavés,24,0.399,0.603,0,0.324,0.719,0.615,0.67,1476
192,J. Bruun Larsen 23/24,Burnley,25,0.639,0.435,0.822,0.765,0,0.108,0.373,1438
193,N. Bajrami 23/24,Sassuolo,25,0.569,0.36,0.335,0.373,0.546,0.108,0.342,1436
194,M. Olise 23/24,Crystal Palace,22,0.873,0.963,0.979,0.956,0.932,0.886,0.958,1435
195,L. Banda 23/24,Lecce,23,0.806,0.889,0.335,0.556,0.739,0.353,0.935,1431
196,Y. Yazıcı 23/24,Lille,27,0.226,0.085,0.829,0.847,0.546,0.18,0.069,1427
197,N. Schmidt 23/24,Toulouse,26,0.167,0.036,0.108,0.425,0.546,0.567,0.182,1404
198,F. Alidou 23/24,Köln,22,0.592,0.737,0.734,0.231,0,0.02,0.644,1402
199,H. Haraldsson 23/24,Lille,21,0.265,0.131,0.335,0.054,0,0.02,0.043,1385
200,A. Nordin 23/24,Montpellier,25,0.706,0.829,0.845,0.693,0.546,0.384,0.84,1375
201,C. Antwi-Adjei 23/24,Bochum,30,0.634,0.492,0.335,0.556,0.257,0.396,0.543,1371
202,A. Townsend 23/24,Luton Town,32,0.6,0.536,0.131,0.152,0.757,0.507,0.603,1364
203,N. Viola 23/24,Cagliari,34,0.113,0.345,0.845,0.809,0.546,0.597,0.389,1361
204,A. Zakharyan 23/24,Real Sociedad,20,0.164,0.18,0.131,0.396,0.546,0.056,0.175,1359
205,Sergi Canós 23/24,Valencia,27,0.18,0.255,0.131,0.1,0.546,0.278,0.479,1359
206,J. Murphy 23/24,Newcastle United,29,0.255,0.458,0.585,0.786,0.987,0.93,0.577,1344
207,A. Thomasson 23/24,Lens,30,0.141,0.051,0.131,0.734,0.546,0.523,0.061,1337
208,Mathias Pereira Lage 23/24,Brest,27,0.185,0.118,0.585,0.528,0.546,0.056,0.149,1336
209,J. Gudmunds­son 23/24,Burnley,33,0.02,0.118,0.131,0.6,0.757,0.615,0.134,1335
210,V. Carboni 23/24,Monza,19,0.796,0.734,0.371,0.255,0.257,0.417,0.59,1326
211,H. Rafia 23/24,Lecce,25,0.005,0.42,0.131,0.025,0,0.056,0.252,1321
212,F. Pellistri 23/24,Granada,22,0.481,0.582,0.371,0.152,0.257,0.296,0.489,1306
213,Gonzalo Melero 23/24,Almería,30,0.317,0.09,0.131,0.255,0.257,0.136,0.025,1293
214,E. Rashani 23/24,Clermont,31,0.085,0.355,0.371,0.054,0,0.445,0.283,1291
215,Y. Gboho 23/24,Toulouse,23,0.819,0.858,0.608,0.123,0.592,0.819,0.729,1280
216,C. Baumgartner 23/24,RB Leipzig,24,0.53,0.42,0.765,0.6,0.592,0.136,0.353,1274
217,E. Ávila 23/24,Real Betis,30,0.064,0.396,0.371,0.396,0.78,0.554,0.587,1271
218,W. Khazri 23/24,Montpellier,33,0.386,0.298,0.131,0.556,0,0.317,0.296,1271
219,D. Lukébakio 23/24,Sevilla,26,0.752,0.868,0.878,0.556,0.257,0.654,0.878,1268
220,Pablo Fornals 23/24,Real Betis,28,0.394,0.314,0.608,0.489,0.592,0.744,0.435,1261
221,Óscar Melendo 23/24,Granada,26,0.03,0.11,0,0.007,0,0.025,0.005,1255
222,L. Waldschmidt 23/24,Köln,27,0.275,0.355,0.628,0.556,0,0.474,0.432,1243
223,Rodri 23/24,Real Betis,24,0.762,0.868,0,0.069,0,0.353,0.778,1224
224,Ângelo 23/24,Strasbourg,19,0.927,0.855,0,0.211,0.804,0.966,0.824,1220
225,G. Oristanio 23/24,Cagliari,21,0.407,0.667,0.399,0.188,0.257,0.242,0.502,1217
226,Marco Asensio 23/24,PSG,28,0.603,0.085,0.798,0.891,0.917,0.966,0.275,1216
227,Carles Aleñà 23/24,Getafe,26,0.015,0.025,0.131,0.054,0.257,0.033,0.015,1215
228,Carlos Vicente 23/24,Deportivo Alavés,25,0.113,0.201,0.399,0.556,0.917,0.701,0.399,1208
229,Gabriel Strefezza 23/24,Lecce,27,0.644,0.61,0,0.255,0,0.701,0.708,1205
230,N. Madueke 23/24,Chelsea,22,0.969,0.945,0.798,0.489,0.257,0.701,0.94,1205
231,N. Fekir 23/24,Real Betis,30,0.329,0.556,0.131,0.657,0.628,0.701,0.525,1203
232,R. Sottil 23/24,Fiorentina,24,0.899,0.932,0.399,0.6,0.804,0.701,0.945,1202
233,G. Isaksen 23/24,Lazio,23,0.474,0.538,0.659,0.6,0.304,0.801,0.528,1198
234,C. Kouamé 23/24,Fiorentina,26,0.051,0.067,0.399,0.255,0.304,0.255,0.048,1191
235,K. Coman 23/24,Bayern München,27,0.904,0.969,0.659,0.904,0.628,0.951,0.987,1185
236,M. Tel 23/24,Bayern München,19,0.806,0.729,0.974,0.832,0.961,0.719,0.809,1184
237,Assane Diao 23/24,Real Betis,18,0.701,0.469,0.438,0.255,0,0.092,0.224,1161
238,J. Grealish 23/24,Man City,28,0.974,0.796,0.659,0.255,0.304,0.824,0.677,1160
239,Reinier 23/24,Frosinone,22,0.038,0.097,0.438,0.152,0.662,0.265,0.09,1158
240,J. Brown 23/24,Luton Town,26,0.239,0.298,0.438,0.255,0,0.265,0.159,1157
241,K. Fayad 23/24,Montpellier,19,0.097,0.162,0.693,0.048,0,0.038,0.11,1139
242,S. Chukwueze 23/24,Milan,24,0.907,0.577,0.185,0.489,0.662,0.536,0.538,1137
243,J. Bynoe-Gittens 23/24,Borussia Dortmund,19,0.984,0.917,0.185,0.6,0.945,0.773,0.868,1105
244,P. Katseris 23/24,Lorient,22,0.466,0.389,0.185,0.082,0.304,0.108,0.221,1101
245,Óscar Rodríguez 23/24,Getafe,25,0.257,0.304,0.438,0.324,0.304,0.445,0.34,1101
246,A. Ezzalzouli 23/24,Real Betis,22,0.902,0.811,0.185,0.6,0,0,0.855,1093
247,J. Justvan 23/24,Darmstadt 98,26,0.332,0.453,0.438,0.152,0.662,0.688,0.373,1092
248,B. Boutobba 23/24,Clermont,25,0.474,0.569,0.185,0.528,0.304,0.458,0.775,1081
249,K. Sessa 23/24,Heidenheim,23,0.304,0.286,0.497,0.489,0,0.317,0.162,1077
250,L. Mincarelli 23/24,Montpellier,20,0.345,0.095,0.185,0.02,0.304,0.108,0.085,1072
251,A. Beck 23/24,Heidenheim,26,0.247,0.381,0.185,0.123,0.304,0.193,0.167,1072
252,L. Koleosho 23/24,Burnley,19,0.935,0.92,0.231,0.255,0.36,0.332,0.796,1039
253,Silas 23/24,Stuttgart,25,0.806,0.837,0.948,0.914,0.695,0.729,0.817,1036
254,K. Urbański 23/24,Bologna,19,0.365,0.27,0,0.301,0,0.123,0.175,1030
255,V. Černý 23/24,Wolfsburg,26,0.456,0.402,0.878,0.152,0,0.353,0.42,1027
256,K. Adeyemi 23/24,Borussia Dortmund,22,0.711,0.832,0.734,0.6,0.36,0.206,0.814,1025
257,A. Adli 23/24,Bayer Leverkusen,24,0.502,0.293,0.902,0.93,0.997,0.997,0.538,1004
258,N. Zaniolo 23/24,Aston Villa,24,0.44,0.775,0.53,0.528,0,0.226,0.597,1003
259,K. Mbappé 23/24,PSG,25,0.796,0.814,0.997,1,0.824,0.976,0.917,2350
260,Vinícius Júnior 23/24,Real Madrid,23,0.994,0.984,0.992,0.984,0.719,0.701,0.989,2025
261,Rodrygo 23/24,Real Madrid,23,0.961,0.847,0.878,0.914,0.425,0.206,0.835,2599
262,J. Bowen 23/24,West Ham,27,0.432,0.463,0.948,0.847,0.546,0.242,0.402,3382
263,J. Sancho 23/24,Borussia Dortmund,24,0.943,0.824,0.53,0.734,0.719,0.853,0.755,983
264,W. Willumsson 23/24,Go Ahead Eagles,25,0.157,0.286,0.628,0.188,0.216,0.296,0.226,2882
265,Iñigo Córdoba 23/24,Fortuna Sittard,27,0.762,0.664,0.335,0.324,0.113,0.417,0.654,2873
266,D. Rots 23/24,Twente,22,0.569,0.688,0.659,0.453,0.876,0.829,0.682,2736
