108,S. van Ottele 23/24,Heerenveen,22,0.707,0.281,0.991,0.854,0.29,0.09,0.967,1569
109,M. Eerdhuijzen 23/24,Sparta Rotterdam,23,0.685,0.683,0.969,0.749,0.876,0.578,0.578,1519
110,G. Trauner 23/24,Feyenoord,32,0.953,0.927,0.843,0.481,0.995,0.986,0.96,1477
111,L. Mbe Soh 23/24,Almere City,22,0.131,0.114,0.472,0.632,0.593,0.046,0.283,1441
112,T. Beelen 23/24,Feyenoord,22,0.949,0.832,0.753,0.171,0.846,0.639,0.964,1409
113,M. Ross 23/24,NEC,23,0.079,0.175,0.421,0.395,0.501,0.991,0.38,1249
114,S. Bultman 23/24,Heracles,19,0.367,0.085,0.556,0.986,0.971,0.127,0.457,1218
115,W. Goes 23/24,AZ,19,0.854,0.391,0.751,0.503,0.206,0.004,1,1218
116,S. Voet 23/24,Fortuna Sittard,24,0.085,0.309,0.123,0.879,0.628,0.107,0.523,1192
117,R. Meissen 23/24,Sparta Rotterdam,22,0.298,0.019,0.608,0.593,0.997,0.325,0.591,1058
118,A. Kaplan 23/24,Ajax,21,0.918,0.94,0.918,0.81,0.782,0.8,0.929,1021
119,M. Kilman 23/24,Wolverhampton,27,0.626,0.459,0.397,0.509,0.459,0.854,0.41,3891
120,W. Saliba 23/24,Arsenal,23,0.901,0.96,0.232,0.035,0.912,0.371,0.531,3860
121,J. Tarkowski 23/24,Everton,31,0.105,0.213,0.459,0.797,0.371,0.883,0.327,3852
122,J. Andersen 23/24,Crystal Palace,27,0.452,0.063,0.905,0.487,0.114,0.731,0.443,3834
123,I. Zabarnyi 23/24,Bournemouth,21,0.294,0.241,0.402,0.593,0.419,0.061,0.443,3791
124,S. Luperto 23/24,Empoli,27,0.276,0.334,0.391,0.156,0.312,0.191,0.347,3740
125,F. Lejeune 23/24,Rayo Vallecano,33,0.432,0.38,0.879,0.074,0.758,0.454,0.307,3672
126,F. Baschirotto 23/24,Lecce,27,0.312,0.151,0.184,0.116,0.723,0.36,0.567,3605
127,V. van Dijk 23/24,Liverpool,32,0.907,0.962,0.78,0.043,0.843,0.995,0.74,3603
128,N. Pérez 23/24,Udinese,23,0.153,0.316,0.391,0.676,0.575,0.832,0.602,3565
129,M. Pongračić 23/24,Lecce,26,0.441,0.52,0.696,0.723,0.437,0.652,0.81,3533
130,Mika Mármol 23/24,Las Palmas,22,0.837,0.771,0.639,0.626,0.918,0.039,0.865,3516
131,Bremer 23/24,Juventus,27,0.549,0.573,0.606,0.789,0.929,0.797,0.426,3516
132,J. Branthwaite 23/24,Everton,21,0.114,0.195,0.173,0.945,0.967,0.694,0.16,3515
133,F. Schär 23/24,Newcastle United,32,0.615,0.18,0.824,0.43,0.221,0.171,0.859,3467
134,Gabriel Magalhaes 23/24,Arsenal,26,0.705,0.791,0.349,0.147,0.551,0.397,0.347,3437
135,Cristhian Mosquera 23/24,Valencia,19,0.389,0.428,0.043,0.619,0.951,0.096,0.169,3417
136,D. Blind 23/24,Girona,34,0.898,0.874,0.971,0.164,0.45,0.305,0.828,3349
137,Ignasi Miquel 23/24,Granada,31,0.254,0.202,0.483,0.494,0.472,0.189,0.257,3346
138,A. Pelmard 23/24,Clermont,24,0.404,0.263,0.219,0.092,0.624,0.967,0.883,3320
139,W. Pacho 23/24,Eintracht Frankfurt,22,0.797,0.21,0.832,0.793,0.52,0.378,0.549,3292
140,J. Robinson 23/24,Sheffield United,30,0.024,0.083,0.079,0.195,0.184,0.441,0.18,3279
141,A. Dossena 23/24,Cagliari,25,0.14,0.112,0.164,0.929,0.707,0.81,0.039,3277
142,P. Mainka 23/24,Heidenheim,29,0.272,0.564,0.641,1,0.969,0.373,0.632,3258
143,B. Chardonnet 23/24,Brest,29,0.613,0.417,0.61,0.87,0.694,0.553,0.729,3257
144,D. O'Shea 23/24,Burnley,25,0.406,0.162,0.67,0.189,0.037,0.879,0.747,3255
